comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type
119.Ugx2MmPOiFrjzb-Eg114AaABAg,2021-02-01T15:39:15Z,Missiene Silva,Qual o melhor a10s ou redimir 9a?,2,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411,1.0
121.UgxLbyPaNrBykTPLuG54AaABAg,2021-01-15T15:12:58Z,[] ƏVÆ [] []Berrys[],M31 eu escolho você!!!,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413,1.0
122.UgwRsCK206bUx5pO7oB4AaABAg,2021-02-23T16:39:06Z,MDX MTT,"Encontra S10 lite na casa dos 2k. O poco 1.850,00. S10: tela amoled e  snapdragon mais avançado. Mesmo assim fui de Poco X3, pela bateria, carregador rapido , e que mesmo nao sendo amoled e com snap inferior ,isso nao foi decisivo pra mim. Nuns reviews que vi no comparativo entre ambos, nao fez tanta diferença em qualidade.",0,NpQGI6Tlur4,POCO X3 NFC: TELA 120 Hz é suficiente para ter um BOM CELULAR GAMER? | Análise / Review,2020-12-02T00:01:12Z,https://www.youtube.com/watch?v=NpQGI6Tlur4,4825,82927,TudoCelular,717,1.0
124.Ugyzsl6MwfojMF4cEVB4AaABAg,2020-12-19T00:54:14Z,Marsio,"Alguem sabe, por favor, o nome do game rodando no 2:58 min???",0,ZE3529_PFfs,iPhone 12 em mãos!! Qual minha OPINIÃO SINCERA?? // Unboxing e Impressões!,2020-11-18T21:44:08Z,https://www.youtube.com/watch?v=ZE3529_PFfs,7374,98830,EscolhaSegura,628,1.0
126.UgxnVYmcH5zLH5GP9yl4AaABAg,2020-09-02T11:54:02Z,7 k Lopes bh,Galera o meu atualizei miui 12  a biometria parou o que faço tem como volta miui 11 para ver se funciona de volta,0,3RUa12gYXek,A MELHOR ESCOLHA ! XIAOMI REDMI NOTE 9s ANÁLISE [ Review ] COMPLETA !,2020-06-10T22:00:00Z,https://www.youtube.com/watch?v=3RUa12gYXek,17706,227947,K Tech,1234,1.0
127.UgxDpHxEypxUvfpICBF4AaABAg,2021-04-10T18:13:52Z,Bianca Santos,"Hj 10/04/2021 tá $2.999,00 Tá bom ?",0,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,0.0
128.UgxIAtr9FNJmfyCJfhJ4AaABAg,2020-07-06T19:14:23Z,Raphael,"Daqui um ano eu compro, Motorola não consegui segurar esse preço.",0,uwlW-aTc5j4,MOTOROLA EDGE+! O MELHOR MOTOROLA JA FEITO! Mas tem um ERRO GRAVE! Unboxing,2020-07-02T11:59:43Z,https://www.youtube.com/watch?v=uwlW-aTc5j4,11290,117110,Dudu Rocha,835,1.0
129.Ugwki3mJL4aYBJ5mgMt4AaABAg,2021-05-26T10:27:13Z,Ana Valéria,Moto e7plus para mim.,0,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411,0.0
130.UgzHHLx7nRa41Gy5BzN4AaABAg,2021-02-27T07:20:55Z,Magnum Santana,Fico imaginando daqui há uns 5 anos os futuros IPhones passarão de 20 mil e ainda assim terá uma legião de pessoas para comprar!,0,vjEdTiTqerQ,iPhone 12 - Review Tecnoblog,2020-12-02T22:00:48Z,https://www.youtube.com/watch?v=vjEdTiTqerQ,4382,66202,Tecnoblog,225,1.0
131.UgwA_ivol-2O_q6q_3B4AaABAg,2021-02-03T22:13:39Z,Diego Pereira,Poco x3 kkkkk aiai três conto nunca. duvido vc pagar isso em um pensa que somos otários,0,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283,0.0
133.UgyS6ryxoSdo3RZ_ELJ4AaABAg,2020-08-26T13:39:11Z,José Roberto Souza,Ele já vem com película aplicada?,0,6IcND0WJFEg,Finalmente! XIAOMI MI 10 LITE 5G a EVOLUÇÃO PERFEITA 😍,2020-06-15T22:00:01Z,https://www.youtube.com/watch?v=6IcND0WJFEg,13617,236138,K Tech,778,1.0
134.Ugz3C5eSLoneS34LxP14AaABAg,2021-03-05T12:15:49Z,Sempre quê você ler os comentários eu estarei lá,Eu estou trabalhando duro pra compra essa máquina que se chama rog phone 3 meus deus que celular lindo,0,TdALKXTVZRU,ROG PHONE 3: UNBOXING DO SMARTPHONE MAIS PODEROSO DE 2020!,2020-07-22T15:30:08Z,https://www.youtube.com/watch?v=TdALKXTVZRU,62254,942191,Loop Infinito,2266,1.0
135.Ugw8ZLaiaLZbpnGJd0Z4AaABAg,2021-05-20T10:33:14Z,Beatriz Santos 123,"tanto que eu pesquisei pra achar um celular bom, e vi seu vídeo;agora eu to linda é plena assistindo seu vídeo pelo meu MOTO G9 POWER",0,efbnQ2I3zIg,CHEGOU! Motorola MOTO G9 POWER com FORÇA TOTAL? Unboxing e Impressões,2020-12-10T12:00:09Z,https://www.youtube.com/watch?v=efbnQ2I3zIg,34967,419324,Gesiel Taveira,1907,1.0
136.UgzOaq_0FwLg3hZ8qjB4AaABAg,2021-06-04T17:43:09Z,Renan Rodrigues,Meu último PC tinha 8 gb de RAM e rodava uns joguinho bacana até kkkk imagina esse cell,0,3jmzPUMcvkU,"CHEGOU! Motorola EDGE+ é INCRÍVEL, LINDO e PODEROSO! Só uma coisa desanima nele ;(",2020-07-06T16:20:01Z,https://www.youtube.com/watch?v=3jmzPUMcvkU,45321,679020,Gesiel Taveira,2167,1.0
138.Ugz1aqSR1xXy_io6Wlh4AaABAg,2021-03-23T06:33:29Z,bruno moura,Tenho os dois mais prefiro o moto one fusion plus achei mais rápido e bateria dura mais,0,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,0.0
140.UgwFq2UbvXZpSCEUqI14AaABAg,2021-02-25T20:49:50Z,sniper 2017,Vendo as comparações desse celular galaxy m51 e o galaxy a71 ...pessoal me ajuda qual devo compra desses dois modelos,0,a6RMJvojT6Q,GALAXY M51: MELHOR AUTONOMIA de BATERIA em 2020 com um algo a mais | Análise / Review,2020-12-25T00:28:35Z,https://www.youtube.com/watch?v=a6RMJvojT6Q,5839,99741,TudoCelular,661,0.0
141.UgzHI5hxdGNhQVXRtlN4AaABAg,2021-05-14T14:05:26Z,Cobretti,Comprei o meu poco x3..excelente... abrs aqui do sul de SC,1,SqYIwbygGQg,"Poco X3 NFC, ainda é a melhor opção de todas?",2021-01-22T00:00:56Z,https://www.youtube.com/watch?v=SqYIwbygGQg,18959,243297,Canaltech,1253,1.0
143.UgxSifewHYfIEsNndSR4AaABAg,2020-11-11T00:27:29Z,Henrique Duque Estrada,@escolhasegura copiaram o seu video https://www.youtube.com/watch?v=SdT6JgY3sBQ,0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701,0.0
146.UgwpRsj5KB5lcPDlB6Z4AaABAg,2021-05-30T04:12:29Z,Scarllet Auriane,"Comprei esse celular , chegou hoje , TO AMANDO !!!! O meu é azul indico , acho que o branco vai amarelar com o tempo e ficar feio. Mas o celular é maravilhoso gente. Vale a pena.",0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748,1.0
147.UgxeEIFe04-qOMNMtUp4AaABAg,2021-05-14T10:39:35Z,Felippe Borges,"O meu chegou hoje da loja, porém já faz mais de 01 hora e ainda está pedindo atualizações!!!!!, vc sabe se isso eh normal ?",1,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817,1.0
149.UgyBx_jOCmvhUwNQ-Zl4AaABAg,2021-05-31T01:08:17Z,Igor Barros,a Samsung tem muito coisa pra mim conquistar sou fãboi da lg,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,0.0
153.Ugzmyzs5-KGeIoAPtD94AaABAg,2021-04-02T23:42:45Z,Cintia Azevedo,Barato? Ela sabe quanto e o salário mínimo no Brasil?,0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881,1.0
154.UgyyX3mCOJ9u73ZKnFV4AaABAg,2021-02-18T12:57:46Z,arimateia alves,o telefone faz vídeo em hdr com 12bit de cor?,0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564,1.0
155.Ugy2bij6v66shh3PyKh4AaABAg,2019-11-04T20:49:42Z,Over the Garden Wall,"A Xiaomi tem tudo pra ter um celular perfeito, e não põe pelo menos 4.000 mah",0,4V8j2HU-Ljk,XIAOMI MI 9 vale a pena? | Análise / Review Completo,2019-06-16T17:30:00Z,https://www.youtube.com/watch?v=4V8j2HU-Ljk,22834,563628,EscolhaSegura,1078,-1.0
156.UgxMMgUWTRR1ZYZyzKh4AaABAg,2021-06-28T22:01:35Z,samuel santos,Faça o sorteio esse Note 9s,0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885,1.0
157.Ugyywcp_oD4fADCdP5R4AaABAg,2021-04-03T21:48:26Z,kaiqzin FF,"Finalmente eu posso dizer, assistindo do meu iPhone 6s;;Melhor que qualquer um xiaomi",0,4Nd3-TcoU4s,POCO X3 NFC já está na MÃO 😱 O MELHOR CUSTO BENEFÍCIO de TODOS !,2020-09-07T22:00:01Z,https://www.youtube.com/watch?v=4Nd3-TcoU4s,26587,362999,K Tech,2313,1.0
159.UgwtamMKwwKzZ10YTTZ4AaABAg,2021-01-30T16:19:22Z,Andresa Florencio,"Bonito o bichão e viu,Motorola arrasou",0,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732,1.0
160.UgxDWrrYxfJftXNa7OF4AaABAg,2021-04-10T14:44:43Z,Shulllsss,No geral um smartphone péssimo e defasado com processador bom.,0,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694,1.0
161.UgzJL5yqNOe5WzsF95x4AaABAg,2021-01-23T23:14:36Z,Diego Pelleteiro,"Resumindo ...mi 10t lite pior que mi10lite? Sem leitor de digital sob a tela , sem tela amoled, sem melhoria nas câmeras ,sem borda curva .... E mais , bateria com capacidade inferior...",1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,0.0
164.UgxjFhgmW_cerHi51tR4AaABAg,2020-10-19T00:02:16Z,GABRIEL CLASH,Pessoal não acha na loja física mesmo???,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413,0.0
165.UgzcLObkTy4znzT9stV4AaABAg,2020-11-25T18:33:45Z,Luís Viana,A Apple Peca no preço mais não peca na Qualidade.,0,V2up_KqN1zw,iPhone SE 2020: 5 motivos para COMPRAR e NÃO comprar,2020-08-17T16:00:08Z,https://www.youtube.com/watch?v=V2up_KqN1zw,14168,167719,Canaltech,605,1.0
167.UgwlVs-i4VxjrtprIKB4AaABAg,2021-05-20T22:35:32Z,Anny Caldas,Gesiel Boa noite;A Motorola vai atualizar esse aparelho pro Android 11?,0,vXu89gqgEGg,"CHEGOU! Motorola ONE FUSION tá aqui, mas será um bom SMARTPHONE? Unboxing e Impressões",2020-11-09T14:10:00Z,https://www.youtube.com/watch?v=vXu89gqgEGg,32642,471885,Gesiel Taveira,2745,0.0
168.Ugz4blx0I7f7ryZf5ZJ4AaABAg,2020-07-23T13:09:26Z,Wellington Rodrigues,"Mano sou chato e nem gamer mas vejo vários comparativos!_!,,/ ;iPhone 11 Pro Max abre primeiro PUBG que o 865!_!,,/;A14 Bionic está prometendo fazer 35 segundos no teste de desempenho prático de vocês, se o raciocínio acompanhar. Se ele vir com taxa de 120 Hz ou mesmo 60 Hz ele vai ser o mais poderoso em desempenho, câmeras para vídeo, Face iD que é chato quando vc muda para desbloqueio digital, mais demorado meu irmão tem o XS é muito melhor, sistema muito mais seguro e fluído!_!,,/ Colocar na balança a Apple pode ser nojenta para alguns, mais é muito melhor em porcentagem sei lá quanto, isso porque ela não faz um específico para gamers!_!,,/",1,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478,1.0
169.Ugw7riIV4KAB4H7fwNV4AaABAg,2020-11-16T01:32:19Z,vanessa timm,TudoCelular por favor me responda... qual o melhor para comprar o M31 ou o A71????? estou em dúvida em qual investir,0,D0n0w7BIdlk,GALAXY M31: candidato a MELHOR CELULAR INTERMEDIÁRIO de 2020 tem poucos poréns | Análise / Review,2020-08-11T15:24:12Z,https://www.youtube.com/watch?v=D0n0w7BIdlk,6145,151548,TudoCelular,770,1.0
171.UgzoVDz3NrgkZQC3wEt4AaABAg,2021-05-20T19:35:38Z,Daniel Barbosa,Eu dsrgsslsmsksl ggxsatgyghhjunkhkkkkkk hgffhhfgbhjnnghjgvhjnvggh h vou jjkkk vou jjkkk ikjjnnnnnbvbfg,0,FwjvIN094S4,"Galaxy M51! Sem DÚVIDA, uma das MELHORES OPÇÕES da SAMSUNG no MOMENTO! Review COMPLETO!",2021-05-05T21:15:45Z,https://www.youtube.com/watch?v=FwjvIN094S4,4218,53256,Be!Tech,776,0.0
172.UgxxPpHqRVgfU0Su9il4AaABAg,2020-06-28T01:52:58Z,Francisco Michel,Qual e o melhor A10s ou A10 e qual é a diferença de um pro outro alguém saber?,0,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407,1.0
174.UgyoNCfFQjpYED7mT3R4AaABAg,2021-05-04T00:58:53Z,LAURA FF,Vale a pena comprar a versão de 3 gb de ram,0,L0dWus1ex30,Redmi 9: o baratinho da Xiaomi vale a pena em 2021? - review/análise,2021-02-12T22:15:00Z,https://www.youtube.com/watch?v=L0dWus1ex30,3960,81640,Oficina da Net,731,1.0
175.Ugxr2nM-yQ-wOgkVyPV4AaABAg,2020-07-25T15:34:56Z,Lucas Gabriel,"Se fosse um celular de 5,5 Pol ou 5,8 Pol com bateria de 3 mil amperes quem sabe seria bom..mas desse modo kkkk celular pra idoso.",1,9LhYFm_Hz7A,IPHONE SE: MATADOR de INTERMEDIÁRIOS ANDROID boicotado pelo PREÇO BRASIL | Análise / Review,2020-05-18T16:17:03Z,https://www.youtube.com/watch?v=9LhYFm_Hz7A,3114,54192,TudoCelular,613,-1.0
178.UgzY27ar5ymsZMEy8fR4AaABAg,2020-10-08T00:24:01Z,Otakus de Plantão,"Não faz sentido lançar um smartphone desse por quase 4K de processador de 2 anos atrás. S20 Plus foi lançado nesse ano e custa o mesmo preço, e é um Top de Linha.",0,RZQBD4q-le0,LG VELVET é um SMARTPHONE que vale a pena? // Análise!,2020-10-03T13:30:01Z,https://www.youtube.com/watch?v=RZQBD4q-le0,4700,51707,EscolhaSegura,306,1.0
179.UgyXaG4tX90CChXpNlB4AaABAg,2021-05-16T23:15:26Z,Nayara Mendes de Moura,Alguém pode me ajudar estou em dúvida entre o A71 ou A72 e o S20 fe qual tem melhor custo benefício? Obrigada.,0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,1.0
180.UgwMjUZ0t8zkh1pZuEh4AaABAg,2020-09-08T23:49:24Z,Wesley Henrique Breda Torres,"Prefiro qualquer iPhone comparado a um Android hj amanhã e sempre. E eu quero um celular não um tablet no meu bolso, vem de mim SE",2,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430,0.0
182.UgzVWhg6XMB_TeHu0PV4AaABAg,2021-04-06T06:45:29Z,TNR kazuma,Com película o leitor de digital funciona bem ?,0,2ips8zW15Tg,"Galaxy A71, esse SAMSUNG VALE a PENA? Será uma boa opção pra VOCÊ?",2020-05-11T16:00:01Z,https://www.youtube.com/watch?v=2ips8zW15Tg,31820,301674,Gesiel Taveira,2335,0.0
192.UgwqrSYITD8JGP3Hdxh4AaABAg,2020-11-16T03:53:51Z,Arthur Magnus,Primeira vez na minha vida que eu posso dizer que estou comentando do celular que está no review;Samsung note 10 lite <3,1,0bpOnYeaLE0,CHEGOU! Galaxy NOTE 10 LITE! Seria ele uma boa opção mesmo? Comprei por menos de R$2.000! 😍Unboxing!,2020-09-17T17:17:44Z,https://www.youtube.com/watch?v=0bpOnYeaLE0,12159,148718,Jersu,1418,1.0
193.UgyZzjGblTdy1tC1XNh4AaABAg,2021-04-15T08:58:28Z,Roosewelt Corrêa Trindade,"Excelente explicação, parabéns",0,VxD0GpJ4SlI,SAMSUNG GALAXY S20 [Opinião Sincera],2020-11-23T22:30:28Z,https://www.youtube.com/watch?v=VxD0GpJ4SlI,5940,120087,Rodrigo Moreira,810,1.0
196.UgxtkfA4g5YTPvx3gXB4AaABAg,2021-05-22T16:41:51Z,Denise Medina,"E eu que só quero saber se esquenta quando está carregando? Leon, me ajuda! (medo de esquentar igual ao IPhone 12 Pro Max).",0,j2ZP5kY63Zc,O Melhor do melhor? - Galaxy S21 Ultra,2021-03-06T22:24:51Z,https://www.youtube.com/watch?v=j2ZP5kY63Zc,112433,1062454,Coisa de Nerd,3713,-1.0
202.UgyS3dnXc9FDUsE0j6B4AaABAg,2020-09-25T14:18:35Z,•Tapioca PC•,Só to aqui no vídeo pra eu ver se o a20s é bom porque eu vou comprar taligado kkk ;;;;;Mano eu não to me achando só to falando num posso mais falar não? Eu não sou rico eu só juntei muito dinheiro no meu cofrin,0,34hjRzCIk8g,Galaxy A10s vs. A20s vs. A30s [Comparativo],2020-01-24T00:00:00Z,https://www.youtube.com/watch?v=34hjRzCIk8g,30947,527370,Canaltech,2074,1.0
204.Ugwcc49m_DSHJyHcZZl4AaABAg,2021-06-23T11:24:25Z,Caroline Apolinario,"Comprei um desse, estou esperando chegar",0,bt2Xrm4Grl4,"Galaxy M31, o MELHOR SAMSUNG ""barato"" de 2020? Esse VOCÊ vai GOSTAR! Unboxing e Impressões",2020-07-10T14:25:01Z,https://www.youtube.com/watch?v=bt2Xrm4Grl4,65560,934488,Gesiel Taveira,5132,0.0
206.UgwoFbOZBd-yraJacRh4AaABAg,2021-01-10T20:28:10Z,Daniel Souza,Faça um entre o one Hyper é one fusion,0,KJIadDXIThg,MOTOROLA ONE FUSION PLUS: um Hyper MELHORADO? | Análise / Review,2020-08-12T17:47:07Z,https://www.youtube.com/watch?v=KJIadDXIThg,3847,86862,TudoCelular,468,0.0
207.Ugzd4j6pJNRZctlUpFV4AaABAg,2021-01-08T16:56:57Z,leticia v.,"Hoje esta R$1.888,00 na magazine Luiza",0,w8ZokAmv8yE,Review Samsung Galaxy A71: um celular intermediário completo – TecMundo,2020-08-10T17:25:44Z,https://www.youtube.com/watch?v=w8ZokAmv8yE,15444,257622,TecMundo,1155,1.0
208.UgysNsXOwCrbZVyZs1N4AaABAg,2021-05-29T09:33:39Z,Manoel Messias,"Comprei  o S20 fe com versão snap dragon, celular muito top 🤩",4,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,1.0
210.UgyL0Fa6AH_OAmmXFsN4AaABAg,2020-10-14T11:57:50Z,Gabriel Vinicius,Troquei a tela do meu A20 ;TÁ UMA MERDA SEM TAMANHO!,0,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745,-1.0
213.UgztbJ_1ycM5XcESbGh4AaABAg,2021-04-18T12:27:47Z,Yujiro Hanma,Mano não veio game turbo nele. É algum erro no software?,0,4V8j2HU-Ljk,XIAOMI MI 9 vale a pena? | Análise / Review Completo,2019-06-16T17:30:00Z,https://www.youtube.com/watch?v=4V8j2HU-Ljk,22834,563628,EscolhaSegura,1078,0.0
219.UgyUvCl8PKv2GF-iM5t4AaABAg,2021-06-11T03:17:58Z,Silmara De S Barcelos,"Quero comprar,mas só três meses de garantia? alguém me indica um site que dê mas tempo de garantia.",0,NpQGI6Tlur4,POCO X3 NFC: TELA 120 Hz é suficiente para ter um BOM CELULAR GAMER? | Análise / Review,2020-12-02T00:01:12Z,https://www.youtube.com/watch?v=NpQGI6Tlur4,4825,82927,TudoCelular,717,1.0
220.UgxkdHZvyfZ_G4G5xTZ4AaABAg,2020-06-30T21:08:29Z,João Neves,"Bom vídeo Tiago, bom smartphone, adoro estes vídeos melhor custo benefício! Abraço!",1,Tp4JrKQ_Bc0,PERFEITO PELO PREÇO💲Xiaomi Redmi 9 Global🔥Análise,2020-06-30T16:43:18Z,https://www.youtube.com/watch?v=Tp4JrKQ_Bc0,2623,52637,Tiago Ramos,240,1.0
223.UgyQjg0tzon0f5ZQdhJ4AaABAg,2020-11-27T17:45:01Z,Welson Aguiar,"Comprando hoje 27/11/2020 por 1350,00",1,D0n0w7BIdlk,GALAXY M31: candidato a MELHOR CELULAR INTERMEDIÁRIO de 2020 tem poucos poréns | Análise / Review,2020-08-11T15:24:12Z,https://www.youtube.com/watch?v=D0n0w7BIdlk,6145,151548,TudoCelular,770,0.0
224.UgzrFfZIZQaPamdH0sN4AaABAg,2021-01-28T16:25:06Z,Taira Rodrigues,Tô querendo trocar o meu redmi not 9 por esse M31,0,hcmQZd2Ff3g,"SAMSUNG GALAXY M31 - 63 DIAS DE USO, CHEGA NÉ???",2020-10-15T13:30:03Z,https://www.youtube.com/watch?v=hcmQZd2Ff3g,4203,64729,Linuxbrs,617,1.0
225.UgxCPa7VDKWncGP9vWx4AaABAg,2020-11-10T02:03:15Z,Roni ᛕaRd,"Então meu mi A2 continua sendo ainda melhor, já que na teoria esquenta muito em jogos e limita a configuração gráfica, único problema que tenho é um pouco da bateria e 1gb a menos de RAM",0,89XzlH68XwU,XIAOMI REDMI NOTE 9 vale a pena? CONTINUA o MELHOR CUSTO BENEFÍCIO? // Análise Review Completo!,2020-07-21T22:02:52Z,https://www.youtube.com/watch?v=89XzlH68XwU,19046,505438,EscolhaSegura,1263,1.0
229.UgwoYh8EBZtoZC_f4XV4AaABAg,2021-07-03T01:25:22Z,Samuel Do Cod,Tô pensando em comprar ele,1,7P5zO5s3Mhw,XIAOMI MI 10T PRO 5G a Xiaomi criou um MONSTRO !!!,2020-10-05T22:00:02Z,https://www.youtube.com/watch?v=7P5zO5s3Mhw,24433,471425,K Tech,1214,0.0
231.Ugz-5JkHd9o3UPwfnvd4AaABAg,2021-02-24T13:48:33Z,Gabriel Marques,Alguém tem o link do de 16 GB de RAM,0,T_HXPm8RwwI,ROG PHONE 3! JOGANDO com o SMARTPHONE MAIS POTENTE do MUNDO! É de CAIR o QUEIXO! TELA de 144hz!,2020-07-22T15:31:44Z,https://www.youtube.com/watch?v=T_HXPm8RwwI,13997,173883,Be!Tech,1185,0.0
232.UgxAbLKhU9LPG_yDnNR4AaABAg,2020-08-27T00:31:51Z,Rafael S. Ribeiro,Eu só não concordei em  ter feito esse pequeno sem micro-SD. Deveriam ser todos os dois iguais. Só mudaria o tamanho.,0,s7O59W3Zr_k,GALAXY NOTE 10: TOP de linha COM S PEN que CABE NO BOLSO (literalmente) | ANÁLISE / REVIEW,2019-09-14T02:01:53Z,https://www.youtube.com/watch?v=s7O59W3Zr_k,10929,352203,TudoCelular,624,1.0
233.Ugzzfp7xJoA2jzkh3m54AaABAg,2021-02-25T21:26:17Z,Jose Luiz Barbosa De Lima Luiz,Já comprei o meu e peguei na promoção  da Black friede na lojas americanas celular muito bom,0,E8n6fAU4nI0,GALAXY A71: AVANÇOS DISCRETOS para se MANTER RELEVANTE | Análise / Review,2020-02-28T14:46:55Z,https://www.youtube.com/watch?v=E8n6fAU4nI0,6358,186926,TudoCelular,456,1.0
234.UggMpjIl1mJECHgCoAEC,2016-09-01T21:36:02Z,Rodrigo França da Silva,"A mesma estética do 5S, o mesmo Hardware não é mesmo!",3,nB1u7Ivc12w,Análise: iPhone SE | Review do Tudocelular.com,2016-06-24T01:32:36Z,https://www.youtube.com/watch?v=nB1u7Ivc12w,3901,152934,TudoCelular,399,1.0
238.Ugw9sAtmOzrWi9InqKJ4AaABAg,2020-11-29T00:29:41Z,Mojang,Negocio aí e a MERDA DA BATERIA QUE NÃO PRESTA,0,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490,-1.0
