comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type,transformed_comment
108.UgynIw4zLSAFSdoMeQ54AaABAg,2019-09-10T19:02:10Z,Fabricio Parise,"Na parte de baixo tem dois auto falante, somente um um dos meus está funcioanndo, é normal?",0,PeyAkq1gaEk,XIAOMI MI 9: ótimo competidor que não custa US$ 1.000 [Análise / Review],2019-05-21T17:43:43Z,https://www.youtube.com/watch?v=PeyAkq1gaEk,16347,315760,Canaltech,577,-1, part baix dois aut falant soment funcioannd normal 
109.UgxyywG0zZ43DmL-s_F4AaABAg,2021-03-01T13:14:56Z,Vesper Otake,A solução de leitor de digital na lateral me parece melhor que o leitor de digital sob a tela. Fora que o leitor de digitais que a Xiaomi usa é muito bem estabelecido e de alta velocidade.,0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495,1, soluca leitor digital lateral parec melhor leitor digital sob tel leitor digit xiaom usa bem estabelec alta veloc 
110.UgxzXG7eNql2SZYybfJ4AaABAg,2020-12-10T05:18:27Z,Victória Grützmacher,Colocar um snapdragon que é bom nada né;Exynos é horrível mano,0,JLESC_njEyo,"GALAXY S20 FE: TOP ""BARATO"" Samsung TEM QUASE TUDO que os fãs procuram | Análise / Review",2020-11-13T00:07:02Z,https://www.youtube.com/watch?v=JLESC_njEyo,6794,143533,TudoCelular,566,0, coloc snapdragon bom nad ne exynos horrivel man
112.UgyangT-rzu4sr7NFeJ4AaABAg,2020-04-21T19:11:12Z,Sérgio Alves,Quero nem dado vai q essa bomba chinesa de vírós explodem nas minhas mãos em heim kkkkkk,0,jzvQnnB2reE,"REDMI NOTE 9S no Brasil! O novo smartphone grandão e ""baratinho"" da Xiaomi – TecMundo",2020-04-21T00:30:12Z,https://www.youtube.com/watch?v=jzvQnnB2reE,5377,83490,TecMundo,342,1, quer dad vai bomb chines vir explod maos heim kkkkkk
113.UgxXE7aW4PwL2I7LzpB4AaABAg,2020-10-28T22:17:13Z,Valeria Sespede,O flash desse aparelho e uma bosta uma bostaaaaa sinceramente todo branco aquele flash que explode a luz horrível,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996,-1, flash dess aparelh bost bostaaaa sincer tod branc flash explod luz horrivel
114.UgyTw4WIwEay0JrWw6Z4AaABAg,2021-03-24T14:52:40Z,Gustavo Kenzo,"O nome é Lite, mas muitos chamam de Lite, quando o certo é Lite",0,jSv8fxe3_KU,"GALAXY NOTE 10 LITE, FAZ SENTIDO COMPRAR? [Hands-On]",2020-02-19T16:00:09Z,https://www.youtube.com/watch?v=jSv8fxe3_KU,18773,307422,Canaltech,1013,0, nom lit muit cham lit cert lit
118.UgxY9ypyEk1XOP1gbCx4AaABAg,2021-06-16T10:29:06Z,josemar feliz Feliz,"Manda um desse pra mim, estou sem selo...",0,ragml8eCBGk,"SAMSUNG GALAXY S21 ULTRA! O que GOSTEI e NÃO Gostei! Review, [análise]",2021-02-09T22:14:42Z,https://www.youtube.com/watch?v=ragml8eCBGk,9260,106617,Dudu Rocha,640,0, mand dess mim sel 
119.Ugx2MmPOiFrjzb-Eg114AaABAg,2021-02-01T15:39:15Z,Missiene Silva,Qual o melhor a10s ou redimir 9a?,2,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411,1, melhor a10s redim 9a 
121.UgxLbyPaNrBykTPLuG54AaABAg,2021-01-15T15:12:58Z,[] ƏVÆ [] []Berrys[],M31 eu escolho você!!!,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413,1, m31 escolh 
122.UgwRsCK206bUx5pO7oB4AaABAg,2021-02-23T16:39:06Z,MDX MTT,"Encontra S10 lite na casa dos 2k. O poco 1.850,00. S10: tela amoled e  snapdragon mais avançado. Mesmo assim fui de Poco X3, pela bateria, carregador rapido , e que mesmo nao sendo amoled e com snap inferior ,isso nao foi decisivo pra mim. Nuns reviews que vi no comparativo entre ambos, nao fez tanta diferença em qualidade.",0,NpQGI6Tlur4,POCO X3 NFC: TELA 120 Hz é suficiente para ter um BOM CELULAR GAMER? | Análise / Review,2020-12-02T00:01:12Z,https://www.youtube.com/watch?v=NpQGI6Tlur4,4825,82927,TudoCelular,717,1, encontr s10 lit cas 2k poc 1 850 00 s10 tel amoled snapdragon avanc assim poc x3 bat carreg rap nao send amoled snap inferior nao decis mim nuns reviews vi compar ambos nao fez tant diferenc qualidad 
124.Ugyzsl6MwfojMF4cEVB4AaABAg,2020-12-19T00:54:14Z,Marsio,"Alguem sabe, por favor, o nome do game rodando no 2:58 min???",0,ZE3529_PFfs,iPhone 12 em mãos!! Qual minha OPINIÃO SINCERA?? // Unboxing e Impressões!,2020-11-18T21:44:08Z,https://www.youtube.com/watch?v=ZE3529_PFfs,7374,98830,EscolhaSegura,628,1, algu sab favor nom gam rod 2 58 min 
126.UgxnVYmcH5zLH5GP9yl4AaABAg,2020-09-02T11:54:02Z,7 k Lopes bh,Galera o meu atualizei miui 12  a biometria parou o que faço tem como volta miui 11 para ver se funciona de volta,0,3RUa12gYXek,A MELHOR ESCOLHA ! XIAOMI REDMI NOTE 9s ANÁLISE [ Review ] COMPLETA !,2020-06-10T22:00:00Z,https://www.youtube.com/watch?v=3RUa12gYXek,17706,227947,K Tech,1234,1, gal atualiz miu 12 biometr par fac volt miu 11 ver funcion volt
127.UgxDpHxEypxUvfpICBF4AaABAg,2021-04-10T18:13:52Z,Bianca Santos,"Hj 10/04/2021 tá $2.999,00 Tá bom ?",0,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,0, hj 10 04 2021 ta 2 999 00 ta bom 
128.UgxIAtr9FNJmfyCJfhJ4AaABAg,2020-07-06T19:14:23Z,Raphael,"Daqui um ano eu compro, Motorola não consegui segurar esse preço.",0,uwlW-aTc5j4,MOTOROLA EDGE+! O MELHOR MOTOROLA JA FEITO! Mas tem um ERRO GRAVE! Unboxing,2020-07-02T11:59:43Z,https://www.youtube.com/watch?v=uwlW-aTc5j4,11290,117110,Dudu Rocha,835,1, daqu ano compr motorol nao consegu segur prec 
129.Ugwki3mJL4aYBJ5mgMt4AaABAg,2021-05-26T10:27:13Z,Ana Valéria,Moto e7plus para mim.,0,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411,0, mot e7plus mim 
130.UgzHHLx7nRa41Gy5BzN4AaABAg,2021-02-27T07:20:55Z,Magnum Santana,Fico imaginando daqui há uns 5 anos os futuros IPhones passarão de 20 mil e ainda assim terá uma legião de pessoas para comprar!,0,vjEdTiTqerQ,iPhone 12 - Review Tecnoblog,2020-12-02T22:00:48Z,https://www.youtube.com/watch?v=vjEdTiTqerQ,4382,66202,Tecnoblog,225,1, fic imagin daqu uns 5 anos futur iphon passara 20 mil aind assim legia pesso compr 
131.UgwA_ivol-2O_q6q_3B4AaABAg,2021-02-03T22:13:39Z,Diego Pereira,Poco x3 kkkkk aiai três conto nunca. duvido vc pagar isso em um pensa que somos otários,0,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283,0, poc x3 kkkkk aiai tres cont nunc duv vc pag pens otari
133.UgyS6ryxoSdo3RZ_ELJ4AaABAg,2020-08-26T13:39:11Z,José Roberto Souza,Ele já vem com película aplicada?,0,6IcND0WJFEg,Finalmente! XIAOMI MI 10 LITE 5G a EVOLUÇÃO PERFEITA 😍,2020-06-15T22:00:01Z,https://www.youtube.com/watch?v=6IcND0WJFEg,13617,236138,K Tech,778,1, vem pelicul aplic 
134.Ugz3C5eSLoneS34LxP14AaABAg,2021-03-05T12:15:49Z,Sempre quê você ler os comentários eu estarei lá,Eu estou trabalhando duro pra compra essa máquina que se chama rog phone 3 meus deus que celular lindo,0,TdALKXTVZRU,ROG PHONE 3: UNBOXING DO SMARTPHONE MAIS PODEROSO DE 2020!,2020-07-22T15:30:08Z,https://www.youtube.com/watch?v=TdALKXTVZRU,62254,942191,Loop Infinito,2266,1, trabalh dur compr maquin cham rog phon 3 deus celul lind
135.Ugw8ZLaiaLZbpnGJd0Z4AaABAg,2021-05-20T10:33:14Z,Beatriz Santos 123,"tanto que eu pesquisei pra achar um celular bom, e vi seu vídeo;agora eu to linda é plena assistindo seu vídeo pelo meu MOTO G9 POWER",0,efbnQ2I3zIg,CHEGOU! Motorola MOTO G9 POWER com FORÇA TOTAL? Unboxing e Impressões,2020-12-10T12:00:09Z,https://www.youtube.com/watch?v=efbnQ2I3zIg,34967,419324,Gesiel Taveira,1907,1, tant pesquis achar celul bom vi vid agor to lind plen assist vid mot g9 pow
136.UgzOaq_0FwLg3hZ8qjB4AaABAg,2021-06-04T17:43:09Z,Renan Rodrigues,Meu último PC tinha 8 gb de RAM e rodava uns joguinho bacana até kkkk imagina esse cell,0,3jmzPUMcvkU,"CHEGOU! Motorola EDGE+ é INCRÍVEL, LINDO e PODEROSO! Só uma coisa desanima nele ;(",2020-07-06T16:20:01Z,https://www.youtube.com/watch?v=3jmzPUMcvkU,45321,679020,Gesiel Taveira,2167,1, ultim pc 8 gb ram rod uns joguinh bacan kkkk imagin cell
138.Ugz1aqSR1xXy_io6Wlh4AaABAg,2021-03-23T06:33:29Z,bruno moura,Tenho os dois mais prefiro o moto one fusion plus achei mais rápido e bateria dura mais,0,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,0, dois prefir mot one fusion plus ache rap bat dur
140.UgwFq2UbvXZpSCEUqI14AaABAg,2021-02-25T20:49:50Z,sniper 2017,Vendo as comparações desse celular galaxy m51 e o galaxy a71 ...pessoal me ajuda qual devo compra desses dois modelos,0,a6RMJvojT6Q,GALAXY M51: MELHOR AUTONOMIA de BATERIA em 2020 com um algo a mais | Análise / Review,2020-12-25T00:28:35Z,https://www.youtube.com/watch?v=a6RMJvojT6Q,5839,99741,TudoCelular,661,0, vend comparaco dess celul galaxy m51 galaxy a71 pessoal ajud dev compr dess dois model
141.UgzHI5hxdGNhQVXRtlN4AaABAg,2021-05-14T14:05:26Z,Cobretti,Comprei o meu poco x3..excelente... abrs aqui do sul de SC,1,SqYIwbygGQg,"Poco X3 NFC, ainda é a melhor opção de todas?",2021-01-22T00:00:56Z,https://www.youtube.com/watch?v=SqYIwbygGQg,18959,243297,Canaltech,1253,1, compr poc x3 excelent abrs aqu sul sc
143.UgxSifewHYfIEsNndSR4AaABAg,2020-11-11T00:27:29Z,Henrique Duque Estrada,@escolhasegura copiaram o seu video https://www.youtube.com/watch?v=SdT6JgY3sBQ,0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701,0, escolhasegur copi vid https www youtub watch v sdt6jgy3sbq
146.UgwpRsj5KB5lcPDlB6Z4AaABAg,2021-05-30T04:12:29Z,Scarllet Auriane,"Comprei esse celular , chegou hoje , TO AMANDO !!!! O meu é azul indico , acho que o branco vai amarelar com o tempo e ficar feio. Mas o celular é maravilhoso gente. Vale a pena.",0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748,1, compr celul cheg hoj to amand azul indic acho branc vai amarel temp fic fei celul maravilh gent val pen 
147.UgxeEIFe04-qOMNMtUp4AaABAg,2021-05-14T10:39:35Z,Felippe Borges,"O meu chegou hoje da loja, porém já faz mais de 01 hora e ainda está pedindo atualizações!!!!!, vc sabe se isso eh normal ?",1,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817,1, cheg hoj loj por faz 01 hor aind ped atualizaco vc sab eh normal 
149.UgyBx_jOCmvhUwNQ-Zl4AaABAg,2021-05-31T01:08:17Z,Igor Barros,a Samsung tem muito coisa pra mim conquistar sou fãboi da lg,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,0, samsung cois mim conquist fabo lg
153.Ugzmyzs5-KGeIoAPtD94AaABAg,2021-04-02T23:42:45Z,Cintia Azevedo,Barato? Ela sabe quanto e o salário mínimo no Brasil?,0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881,1, barat sab quant salari minim brasil 
154.UgyyX3mCOJ9u73ZKnFV4AaABAg,2021-02-18T12:57:46Z,arimateia alves,o telefone faz vídeo em hdr com 12bit de cor?,0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564,1, telefon faz vid hdr 12bit cor 
155.Ugy2bij6v66shh3PyKh4AaABAg,2019-11-04T20:49:42Z,Over the Garden Wall,"A Xiaomi tem tudo pra ter um celular perfeito, e não põe pelo menos 4.000 mah",0,4V8j2HU-Ljk,XIAOMI MI 9 vale a pena? | Análise / Review Completo,2019-06-16T17:30:00Z,https://www.youtube.com/watch?v=4V8j2HU-Ljk,22834,563628,EscolhaSegura,1078,-1, xiaom tud ter celul perfeit nao poe men 4 000 mah
156.UgxMMgUWTRR1ZYZyzKh4AaABAg,2021-06-28T22:01:35Z,samuel santos,Faça o sorteio esse Note 9s,0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885,1, fac sortei not 9s
157.Ugyywcp_oD4fADCdP5R4AaABAg,2021-04-03T21:48:26Z,kaiqzin FF,"Finalmente eu posso dizer, assistindo do meu iPhone 6s;;Melhor que qualquer um xiaomi",0,4Nd3-TcoU4s,POCO X3 NFC já está na MÃO 😱 O MELHOR CUSTO BENEFÍCIO de TODOS !,2020-09-07T22:00:01Z,https://www.youtube.com/watch?v=4Nd3-TcoU4s,26587,362999,K Tech,2313,1, final poss diz assist iphon 6s melhor qualqu xiaom
159.UgwtamMKwwKzZ10YTTZ4AaABAg,2021-01-30T16:19:22Z,Andresa Florencio,"Bonito o bichão e viu,Motorola arrasou",0,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732,1, bonit bicha viu motorol arras
160.UgxDWrrYxfJftXNa7OF4AaABAg,2021-04-10T14:44:43Z,Shulllsss,No geral um smartphone péssimo e defasado com processador bom.,0,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694,1, geral smartphon pessim defas process bom 
161.UgzJL5yqNOe5WzsF95x4AaABAg,2021-01-23T23:14:36Z,Diego Pelleteiro,"Resumindo ...mi 10t lite pior que mi10lite? Sem leitor de digital sob a tela , sem tela amoled, sem melhoria nas câmeras ,sem borda curva .... E mais , bateria com capacidade inferior...",1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,0, resum mi 10t lit pior mi10lit leitor digital sob tel tel amoled melhor cam bord curv bat capac inferior 
164.UgxjFhgmW_cerHi51tR4AaABAg,2020-10-19T00:02:16Z,GABRIEL CLASH,Pessoal não acha na loja física mesmo???,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413,0, pessoal nao acha loj fisic 
165.UgzcLObkTy4znzT9stV4AaABAg,2020-11-25T18:33:45Z,Luís Viana,A Apple Peca no preço mais não peca na Qualidade.,0,V2up_KqN1zw,iPhone SE 2020: 5 motivos para COMPRAR e NÃO comprar,2020-08-17T16:00:08Z,https://www.youtube.com/watch?v=V2up_KqN1zw,14168,167719,Canaltech,605,1, apple pec prec nao pec qualidad 
167.UgwlVs-i4VxjrtprIKB4AaABAg,2021-05-20T22:35:32Z,Anny Caldas,Gesiel Boa noite;A Motorola vai atualizar esse aparelho pro Android 11?,0,vXu89gqgEGg,"CHEGOU! Motorola ONE FUSION tá aqui, mas será um bom SMARTPHONE? Unboxing e Impressões",2020-11-09T14:10:00Z,https://www.youtube.com/watch?v=vXu89gqgEGg,32642,471885,Gesiel Taveira,2745,0, gesiel boa noit motorol vai atualiz aparelh pro android 11 
168.Ugz4blx0I7f7ryZf5ZJ4AaABAg,2020-07-23T13:09:26Z,Wellington Rodrigues,"Mano sou chato e nem gamer mas vejo vários comparativos!_!,,/ ;iPhone 11 Pro Max abre primeiro PUBG que o 865!_!,,/;A14 Bionic está prometendo fazer 35 segundos no teste de desempenho prático de vocês, se o raciocínio acompanhar. Se ele vir com taxa de 120 Hz ou mesmo 60 Hz ele vai ser o mais poderoso em desempenho, câmeras para vídeo, Face iD que é chato quando vc muda para desbloqueio digital, mais demorado meu irmão tem o XS é muito melhor, sistema muito mais seguro e fluído!_!,,/ Colocar na balança a Apple pode ser nojenta para alguns, mais é muito melhor em porcentagem sei lá quanto, isso porque ela não faz um específico para gamers!_!,,/",1,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478,1, man chat gam vej vari compar iphon 11 pro max abre primeir pubg 865 a14 bionic promet faz 35 segund test desempenh pratic raciocini acompanh vir tax 120 hz 60 hz vai ser poder desempenh cam vid fac id chat vc mud desbloquei digital demor irma xs melhor sistem segur flu coloc balanc apple pod ser nojent alguns melhor porcentag sei la quant porqu nao faz especif gamers 
169.Ugw7riIV4KAB4H7fwNV4AaABAg,2020-11-16T01:32:19Z,vanessa timm,TudoCelular por favor me responda... qual o melhor para comprar o M31 ou o A71????? estou em dúvida em qual investir,0,D0n0w7BIdlk,GALAXY M31: candidato a MELHOR CELULAR INTERMEDIÁRIO de 2020 tem poucos poréns | Análise / Review,2020-08-11T15:24:12Z,https://www.youtube.com/watch?v=D0n0w7BIdlk,6145,151548,TudoCelular,770,1, tudocelul favor respond melhor compr m31 a71 duv invest
171.UgzoVDz3NrgkZQC3wEt4AaABAg,2021-05-20T19:35:38Z,Daniel Barbosa,Eu dsrgsslsmsksl ggxsatgyghhjunkhkkkkkk hgffhhfgbhjnnghjgvhjnvggh h vou jjkkk vou jjkkk ikjjnnnnnbvbfg,0,FwjvIN094S4,"Galaxy M51! Sem DÚVIDA, uma das MELHORES OPÇÕES da SAMSUNG no MOMENTO! Review COMPLETO!",2021-05-05T21:15:45Z,https://www.youtube.com/watch?v=FwjvIN094S4,4218,53256,Be!Tech,776,0, dsrgsslsmsksl ggxsatgyghhjunkhkkkkkk hgffhhfgbhjnnghjgvhjnvggh h vou jjkkk vou jjkkk ikjjnnnnnbvbfg
172.UgxxPpHqRVgfU0Su9il4AaABAg,2020-06-28T01:52:58Z,Francisco Michel,Qual e o melhor A10s ou A10 e qual é a diferença de um pro outro alguém saber?,0,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407,1, melhor a10s a10 diferenc pro outr algu sab 
174.UgyoNCfFQjpYED7mT3R4AaABAg,2021-05-04T00:58:53Z,LAURA FF,Vale a pena comprar a versão de 3 gb de ram,0,L0dWus1ex30,Redmi 9: o baratinho da Xiaomi vale a pena em 2021? - review/análise,2021-02-12T22:15:00Z,https://www.youtube.com/watch?v=L0dWus1ex30,3960,81640,Oficina da Net,731,1, val pen compr versa 3 gb ram
175.Ugxr2nM-yQ-wOgkVyPV4AaABAg,2020-07-25T15:34:56Z,Lucas Gabriel,"Se fosse um celular de 5,5 Pol ou 5,8 Pol com bateria de 3 mil amperes quem sabe seria bom..mas desse modo kkkk celular pra idoso.",1,9LhYFm_Hz7A,IPHONE SE: MATADOR de INTERMEDIÁRIOS ANDROID boicotado pelo PREÇO BRASIL | Análise / Review,2020-05-18T16:17:03Z,https://www.youtube.com/watch?v=9LhYFm_Hz7A,3114,54192,TudoCelular,613,-1, celul 5 5 pol 5 8 pol bat 3 mil amper sab bom dess mod kkkk celul idos 
178.UgzY27ar5ymsZMEy8fR4AaABAg,2020-10-08T00:24:01Z,Otakus de Plantão,"Não faz sentido lançar um smartphone desse por quase 4K de processador de 2 anos atrás. S20 Plus foi lançado nesse ano e custa o mesmo preço, e é um Top de Linha.",0,RZQBD4q-le0,LG VELVET é um SMARTPHONE que vale a pena? // Análise!,2020-10-03T13:30:01Z,https://www.youtube.com/watch?v=RZQBD4q-le0,4700,51707,EscolhaSegura,306,1, nao faz sent lanc smartphon dess quas 4k process 2 anos atras s20 plus lanc ness ano cust prec top linh 
179.UgyXaG4tX90CChXpNlB4AaABAg,2021-05-16T23:15:26Z,Nayara Mendes de Moura,Alguém pode me ajudar estou em dúvida entre o A71 ou A72 e o S20 fe qual tem melhor custo benefício? Obrigada.,0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,1, algu pod ajud duv a71 a72 s20 fe melhor cust benefici obrig 
180.UgwMjUZ0t8zkh1pZuEh4AaABAg,2020-09-08T23:49:24Z,Wesley Henrique Breda Torres,"Prefiro qualquer iPhone comparado a um Android hj amanhã e sempre. E eu quero um celular não um tablet no meu bolso, vem de mim SE",2,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430,0, prefir qualqu iphon compar android hj amanh sempr quer celul nao tablet bols vem mim
182.UgzVWhg6XMB_TeHu0PV4AaABAg,2021-04-06T06:45:29Z,TNR kazuma,Com película o leitor de digital funciona bem ?,0,2ips8zW15Tg,"Galaxy A71, esse SAMSUNG VALE a PENA? Será uma boa opção pra VOCÊ?",2020-05-11T16:00:01Z,https://www.youtube.com/watch?v=2ips8zW15Tg,31820,301674,Gesiel Taveira,2335,0, pelicul leitor digital funcion bem 
192.UgwqrSYITD8JGP3Hdxh4AaABAg,2020-11-16T03:53:51Z,Arthur Magnus,Primeira vez na minha vida que eu posso dizer que estou comentando do celular que está no review;Samsung note 10 lite <3,1,0bpOnYeaLE0,CHEGOU! Galaxy NOTE 10 LITE! Seria ele uma boa opção mesmo? Comprei por menos de R$2.000! 😍Unboxing!,2020-09-17T17:17:44Z,https://www.youtube.com/watch?v=0bpOnYeaLE0,12159,148718,Jersu,1418,1, primeir vez vid poss diz coment celul review samsung not 10 lit 3
193.UgyZzjGblTdy1tC1XNh4AaABAg,2021-04-15T08:58:28Z,Roosewelt Corrêa Trindade,"Excelente explicação, parabéns",0,VxD0GpJ4SlI,SAMSUNG GALAXY S20 [Opinião Sincera],2020-11-23T22:30:28Z,https://www.youtube.com/watch?v=VxD0GpJ4SlI,5940,120087,Rodrigo Moreira,810,1, excelent explicaca parabens
196.UgxtkfA4g5YTPvx3gXB4AaABAg,2021-05-22T16:41:51Z,Denise Medina,"E eu que só quero saber se esquenta quando está carregando? Leon, me ajuda! (medo de esquentar igual ao IPhone 12 Pro Max).",0,j2ZP5kY63Zc,O Melhor do melhor? - Galaxy S21 Ultra,2021-03-06T22:24:51Z,https://www.youtube.com/watch?v=j2ZP5kY63Zc,112433,1062454,Coisa de Nerd,3713,-1, quer sab esquent carreg leon ajud med esquent igual iphon 12 pro max 
202.UgyS3dnXc9FDUsE0j6B4AaABAg,2020-09-25T14:18:35Z,•Tapioca PC•,Só to aqui no vídeo pra eu ver se o a20s é bom porque eu vou comprar taligado kkk ;;;;;Mano eu não to me achando só to falando num posso mais falar não? Eu não sou rico eu só juntei muito dinheiro no meu cofrin,0,34hjRzCIk8g,Galaxy A10s vs. A20s vs. A30s [Comparativo],2020-01-24T00:00:00Z,https://www.youtube.com/watch?v=34hjRzCIk8g,30947,527370,Canaltech,2074,1, to aqu vid ver a20s bom porqu vou compr talig kkk man nao to achand to fal poss fal nao nao ric junt dinheir cofrin
