comment-id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count
65.UgxeJkslCnuSmqN7OSN4AaABAg,2020-11-09T23:13:09Z,Toni Vicente,"Quero sabe qual vais escolher para ti e porquê!! Desculpem o engano, o Mi 10T Lite é traseira em vidro e frame em plástico, my bad! ;Obrigado por passares o teu tempo comigo a ver este vídeo, se quiseres ajudar o canal passa pelo link do patrocinador deste vídeo e descobre mais sobre o novo rato da Corsair ➡️ https://amzn.to/3pbZ2Br #XiaomiMi10TLite #Mi10TLite #PocoX3 #PocoX3NFC",13,njP8-N1NE6I,ESTAVA ENGANADO ... POCO X3 NFC ou XIAOMI MI 10T LITE 5G ?? COMPARATIVO EM PORTUGUÊS,2020-11-09T19:29:27Z,https://www.youtube.com/watch?v=njP8-N1NE6I,1342,52012,Toni Vicente,132
66.UgyJT1UxWmrLqBAjpDh4AaABAg,2021-02-28T14:52:51Z,Heyroow,Não é o celular que é ruim é o dono cabaço que não sabe cuida dele,0,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490
67.Ugzzx20gIpasCILP2zB4AaABAg,2021-05-12T22:50:04Z,João Pipeiro,Oi tio,0,NQoe8evYJ78,LG K22 vs A01 (Comparativo),2020-10-04T15:00:10Z,https://www.youtube.com/watch?v=NQoe8evYJ78,2234,68410,fone-se,532
68.Ugzl5okA1EHI9SA2C1F4AaABAg,2019-02-18T14:52:16Z,Thiago Barbosa,BAIXA EMULADOR DE PS2 E TESTA ALGUNS JOGOS PRA GENTE VER O DESEMPENHO,0,AqpQjThAYtU,ROG Phone: o smartphone gamer da ASUS [Análise / Review],2019-02-06T17:26:00Z,https://www.youtube.com/watch?v=AqpQjThAYtU,7394,85574,Canaltech,245
69.UgzOTc9KDt574G31uGt4AaABAg,2020-02-29T19:10:32Z,Jairzinho Alves,Legenda 😬,0,OCLTooLITNw,GALAXY NOTE 10 LITE é um NOTE 9 NO CORAÇÃO e A10 NA PELE | Análise / Review,2020-02-29T17:07:38Z,https://www.youtube.com/watch?v=OCLTooLITNw,2277,53353,TudoCelular,274
70.UgzEiogw9N6lZww2izZ4AaABAg,2021-06-11T16:48:11Z,Lider Natura Babaloo Gislaine Pedroso,nao consegui comprar pelo link tem outro?,0,3jmzPUMcvkU,"CHEGOU! Motorola EDGE+ é INCRÍVEL, LINDO e PODEROSO! Só uma coisa desanima nele ;(",2020-07-06T16:20:01Z,https://www.youtube.com/watch?v=3jmzPUMcvkU,45321,679020,Gesiel Taveira,2167
71.UgxKeG-qBtok6yNJB7d4AaABAg,2021-03-30T17:12:18Z,Alex Junior,O a30s aguenta 1080 p sim,0,H_k3MRxVk7A,"Galaxy A10s, A20s, A30s, A51 e A71 [Comparativo]",2020-06-19T16:00:07Z,https://www.youtube.com/watch?v=H_k3MRxVk7A,28268,462534,Canaltech,1886
72.Ugyg9CLZAGWYTn5HQEZ4AaABAg,2020-10-15T15:59:06Z,Juninho Oliveira,Comprei e ta aprovado parabens azus melhor celular para jogar ff fortinit jogos de carros etc...,0,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478
73.UgxUoRj60ysVJrsYykN4AaABAg,2019-06-29T17:01:24Z,Leonardo Miguel,Como faz pra usar fone neste celular então? ;Ele vem com algum?,2,PeyAkq1gaEk,XIAOMI MI 9: ótimo competidor que não custa US$ 1.000 [Análise / Review],2019-05-21T17:43:43Z,https://www.youtube.com/watch?v=PeyAkq1gaEk,16347,315760,Canaltech,577
74.Ugy5VzxsH2xX_gd0Yt14AaABAg,2021-03-05T12:34:55Z,Fábio Kempachi,Eu foco no processamento,0,9Ce1r-NZ4F0,Meu smartphone GALAXY M51❗️MAIOR BATERIA JÁ FEITA da Samsung❗️7000mAh! TÁ DOIDO!🔋,2020-11-07T15:22:22Z,https://www.youtube.com/watch?v=9Ce1r-NZ4F0,13521,129644,Dudu Rocha,1653
75.UgwgH2P0rQvErtTExuN4AaABAg,2020-12-24T13:17:56Z,Felipe Urbano,Algum deles tem proteção ip68?,0,vkT1Rzy7TtE,Motorola One Fusion e Fusion+ [Unboxing],2020-07-30T16:00:33Z,https://www.youtube.com/watch?v=vkT1Rzy7TtE,20248,237605,Canaltech,632
76.Ugygt8xWu_KYFVFUMXR4AaABAg,2021-06-11T02:44:08Z,Psicólogo Emerson Oliveira,"Dps da mordida na maçã já era!!! Kkkk minha primeira mordida foi em dezembro com iPhone XR, em fevereiro peguei o Mac air e abril o Apple Watch 6 kkkkk e tô querendo pegar o 12 na blackfriday! Uso pra trabalhar os 3 produtos! São um absurdo de caro, mas de fato são produtos incríveis.",0,_latHaWdBS0,iPhone 12 - a APPLE fez um ótimo trabalho nesse SMARTPHONE! Mas VALE A PENA? Alguns Dias de Uso,2021-01-20T15:31:01Z,https://www.youtube.com/watch?v=_latHaWdBS0,13816,182303,Gesiel Taveira,1190
77.Ugwz2SVmkDrm-xRIMbR4AaABAg,2020-11-17T13:25:11Z,HUGO FELIPE,"Alguém de Campinas SP, que troque um S20 ultra 512 gb por iphone 11 pro max ?",1,28ZkdMKJ71Q,SAMSUNG GALAXY S20 PLUS vale a pena? | Análise / Review Completo,2020-04-01T21:30:00Z,https://www.youtube.com/watch?v=28ZkdMKJ71Q,11817,261829,EscolhaSegura,765
78.UgyB8Cnxs1Mpc4oDOJZ4AaABAg,2020-03-24T20:17:36Z,Nathália Isabella,7:39 dictomia???,0,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157
79.UgwYhbzgOUsbrBWDwq94AaABAg,2020-10-30T01:48:17Z,Thiago Gideone,Kkkkkkkkkkkkkkkkkkkkkk SÉRIO A ÚNICA COISA QUE FUSION PLUS TEM MELHOR E A CÂMERA TRASEIRA....TENHO OS 2 APARELHOS E G9 PLUS SE MOSTROU MELHOR PARA JOGOS E DESEMPENHO NO GERAL ALEM DE NÃO ESQUENTA COMO O FUSION PLUS...G9 PLUS TEM DESEMPENHO MELHOR MAIOR TELA NFC E CARREGAMENTO MELHOR...JA FAZ ALGUM TEMPO QUE ESSE CANAL FAZ UNS COMPARATIVOS MEIOS SEM NOÇÃO....KKKKKKKKK,10,AOtvIGrMvXw,"MOTO G9 PLUS vs ONE FUSION PLUS: mesmo processador, EXPERIÊNCIAS BEM DIFERENTES | Comparativo",2020-10-29T22:18:00Z,https://www.youtube.com/watch?v=AOtvIGrMvXw,4577,90525,TudoCelular,350
80.UgxmCNK2CKW66VCdr5h4AaABAg,2020-04-20T15:44:20Z,Ton Dants,O único defeito desse celular é não ter entrada para fone de ouvido,1,SxUJmZXlE-o,Galaxy Note 10+ (o melhor Samsung de 2019) [Análise/Review],2019-09-12T15:00:05Z,https://www.youtube.com/watch?v=SxUJmZXlE-o,19726,385632,Canaltech,537
81.UgxSaR8eDmcC6hq3Vkp4AaABAg,2021-01-01T00:49:00Z,TEKASH -,LINK DELE PRA COMPRA É CONFIÁVEL?,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996
82.UgxpUKK9NuN3XusPE8Z4AaABAg,2021-01-27T19:35:44Z,Luis Filipe ༎ຶ‿༎ຶ,Mas esse cell ganha em tudo do 9s,0,lkqFKf5j_Fc,XIAOMI MI 10 LITE // esse é o PRIMEIRO XIAOMI que eu NÃO RECOMENDO!,2020-08-22T13:43:07Z,https://www.youtube.com/watch?v=lkqFKf5j_Fc,7538,234661,EscolhaSegura,652
83.Ugznt-cMNcPRzvOgyKF4AaABAg,2017-12-09T01:10:38Z,Márcio Wayne,Pó eu ia ganhar um desse mais não vou mais vou ter que comprar mais pelo visto vale a pena,0,nB1u7Ivc12w,Análise: iPhone SE | Review do Tudocelular.com,2016-06-24T01:32:36Z,https://www.youtube.com/watch?v=nB1u7Ivc12w,3901,152934,TudoCelular,399
84.UgytPqmLP1Yx3FiqtF94AaABAg,2021-04-25T02:08:35Z,Status Digital,Peguei 1699,0,pP3CNnTnF1Q,"🔋 7000mAh, 📷 64MP e 128GB por R$1799? // SAMSUNG GALAXY M51 vale REALMENTE a pena?",2021-02-01T21:30:02Z,https://www.youtube.com/watch?v=pP3CNnTnF1Q,14445,210596,EscolhaSegura,1392
85.UgwLYFypYV5wtkpOIO54AaABAg,2020-09-06T23:34:27Z,mailon rios,"Tou usando ele a três dias, e eu acho uma vergonha uma bateria de 4.500mah durar em um uso não tao pesado apenas 8 hrs e 30 minutos... Troquei meu motorola one action por causa da bateria que era 3.500mah e durava 8hrs e 30minutos. Enfim a mesma coisa!!!",1,oCUG1tGwhO0,"GALAXY NOTE 10 LITE | Agora que o PREÇO DESPENCOU, VALE A PENA!",2020-06-26T23:00:14Z,https://www.youtube.com/watch?v=oCUG1tGwhO0,5214,99604,brasiliGEEKS,775
86.Ugwt9DF7fsDAeFrbXud4AaABAg,2021-05-05T23:57:43Z,milho,Prantinhaaaa,0,pAlMOtJUH5I,"IPhone 12: cara de iPhone 4, 5G e meio ambiente [Análise]",2020-10-31T21:00:05Z,https://www.youtube.com/watch?v=pAlMOtJUH5I,28744,334518,Canaltech,1185
87.UgwP15R65VhBkbzBk1F4AaABAg,2021-06-28T03:17:53Z,Gabriel Maciel,iPhone tem 4 g de ram Samsung tem 100 g de ram qual roda melhor iPhone,0,_zJ5bM2SjJI,"Galaxy S21 Ultra vs iPhone 12 Pro Max, o melhor APPLE vs o melhor SAMSUNG [Comparativo]",2021-02-24T00:11:03Z,https://www.youtube.com/watch?v=_zJ5bM2SjJI,51660,953990,Canaltech,2855
88.UgwLYJgkfD9v0cmYbMZ4AaABAg,2021-06-15T11:08:57Z,Hailton Rocha fr,Comprei um em junho de 2021. Sei que é bom . Mais vou comprá poco x3,0,1SNLCknahKU,Olha ele! REDMI 9A - O XIAOMI MAIS BARATO DE 2020! VALE A PENA? Unboxing e Primeiras Impressões,2020-08-04T22:00:01Z,https://www.youtube.com/watch?v=1SNLCknahKU,10724,266802,L Tech,1394
89.UgyFp8Xyi5lK-mheVjZ4AaABAg,2021-03-14T16:02:41Z,Ramon Senna,"Comprei um mi 10t no Aliexpress, estou esperando ser enviado, comprei a versão com 8 gigas de ram e 128 de armazenamento, tô muito ansioso pra receber ele, tomará q não me arrependo pela compra, ele parece ser TopShow das galáxias infinitas!!",0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495
90.Ugzd6LDZuN9ZZQMG48R4AaABAg,2021-06-16T01:29:16Z,Matheus Matias,"to em dúvida, alguém me ajuda, M51 ou Galaxy S20 FE?",0,Puk5EruRgHM,"Samsung Galaxy M51, 7000 mAh de bateria [Análise/Review]",2021-02-03T00:00:10Z,https://www.youtube.com/watch?v=Puk5EruRgHM,20174,291202,Canaltech,1372
91.UgweiP7_tOgS3K9ZjLB4AaABAg,2021-04-12T19:48:17Z,Pacoqueiro da noite XXT,O cooler desse aparelho funciona na versao anterior?,0,TdALKXTVZRU,ROG PHONE 3: UNBOXING DO SMARTPHONE MAIS PODEROSO DE 2020!,2020-07-22T15:30:08Z,https://www.youtube.com/watch?v=TdALKXTVZRU,62254,942191,Loop Infinito,2266
92.UgykdnFLq3zyKi7oH1J4AaABAg,2021-06-10T23:14:05Z,• Naenny •,eu usando o meu novo s20 fe com snapdragon 865,3,R8NE3_EiiSE,"Samsung Galaxy S20 FE, ERROU ou ACERTOU com os fãs da marca? [Análise/Review]",2021-01-29T14:14:54Z,https://www.youtube.com/watch?v=R8NE3_EiiSE,12407,189758,Canaltech,858
93.Ugw_okle8XZH-i8v1wV4AaABAg,2020-08-22T21:53:36Z,André L. Grande,Em questão de aparência o Mi note 10 lite é mais bonito.,0,jZczt1PbTQ4,MELHOR e MAIS BARATO intermediário PREMIUM ! XIAOMI MI 10 LITE 5G ANÁLISE [ Review ] COMPLETA !,2020-08-21T22:00:16Z,https://www.youtube.com/watch?v=jZczt1PbTQ4,6492,115068,K Tech,482
94.Ugz3O_2J4UWZVydHB5t4AaABAg,2020-11-27T21:51:55Z,Rafael Henrique,"A proteção dele de água, pode ser mergulhado em mar ou piscina?",0,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681
95.UgyAhQmuKukm2To_14h4AaABAg,2021-04-28T21:48:11Z,JULIANO SILVA,"Ponto negativo, não vem com Fone de ouvido!",0,remCWJl6BLg,"LG Velvet, um ACERTO de ALTO nível? [Unboxing/Hands-on]",2020-09-17T14:00:08Z,https://www.youtube.com/watch?v=remCWJl6BLg,21197,250141,Canaltech,1455
96.Ugw2VIubYtHXCt46Ms54AaABAg,2021-01-05T11:58:29Z,Faça você mesmo! By Felipe Alencar,Faz o comparativo com o note 9 pro,0,AIPNojToH_M,"CHEGOU! Xiaomi Mi 10 Lite 5G, realmente INCRÍVEL? Unboxing e Impressões",2020-08-22T16:00:02Z,https://www.youtube.com/watch?v=AIPNojToH_M,15977,142515,Gesiel Taveira,971
97.UgyAWazjefr6N0u54cF4AaABAg,2020-11-10T16:15:37Z,Claudemir josé silva,"tenho visto mto reclamação das lojas de e-commerce q o pessoal compra e reclama de pequenos bug (problema na camera, não reconhecer o cartão SIM, apagar a tela, ou travamento), tem video de tempo de uso?",0,Ng1F4Ex9LdE,"Redmi Note 9S, vale a pena ou não? [Análise/Review]",2020-05-13T16:00:10Z,https://www.youtube.com/watch?v=Ng1F4Ex9LdE,29420,510107,Canaltech,1256
98.Ugyleu9ageh1sx1lAER4AaABAg,2020-12-21T21:44:18Z,Marco Matfraces,"Eu já vi algo sobre o Moto Nio, quem surpreendeu leva evolução, mas deve ser um horror de caro. (Mas que talvez venha na segunda metade do ano que vem então) Eu cliquei achando que era esse.",2,Kjsxyw-9txQ,🔋 6000 mAh e tela GIGANTE!! MOTO G9 POWER a pena? // Análise e Review Completo!,2020-12-10T20:55:55Z,https://www.youtube.com/watch?v=Kjsxyw-9txQ,3401,52271,EscolhaSegura,338
99.UgzHvkODA39OoA9UmYJ4AaABAg,2021-01-31T22:06:33Z,Ítalo Rossi,Você coloca a chave do chip no celular não abre eu pensei que estava quebrado ai eu coloquei a chave e fiquei um bom tempo precionando com força até abre ufa.,0,ruGvEDrLAqM,COMPENSA COMPRAR o smartphone mais BARATO do BRASIL com 128GB? O PHILCO HIT MAX é uma BOA OPÇÃO?,2020-10-01T16:35:00Z,https://www.youtube.com/watch?v=ruGvEDrLAqM,13210,126050,Gesiel Taveira,1316
100.UgxWku9bqCY816wsCCp4AaABAg,2020-11-17T20:43:06Z,Lyonel Lacerda,Justificando tanto o 5G no Brasil... Sendo que nem leilão de frequência teve.. e muito menos equipamentos 😑,0,kEn-f2BN-Vw,IPHONE 12: HANDS ON!,2020-10-27T14:46:16Z,https://www.youtube.com/watch?v=kEn-f2BN-Vw,10613,182232,Loop Infinito,721
101.UgxKNJ8kx46qGDg3rIJ4AaABAg,2021-03-02T14:19:02Z,Alex Santos V,Sem carregador,0,HmE-RlaaIl8,"Na boa, o GALAXY S21 ULTRA faz sentido? minha OPINIÃO SINCERA! 😱 // Análise",2021-02-27T13:30:05Z,https://www.youtube.com/watch?v=HmE-RlaaIl8,6779,82371,EscolhaSegura,657
102.UgymXIbiuIOxLeNI4JB4AaABAg,2021-06-09T11:47:41Z,Rafaela Santos,Redmi note 10 ou one fusion?,0,vXu89gqgEGg,"CHEGOU! Motorola ONE FUSION tá aqui, mas será um bom SMARTPHONE? Unboxing e Impressões",2020-11-09T14:10:00Z,https://www.youtube.com/watch?v=vXu89gqgEGg,32642,471885,Gesiel Taveira,2745
103.UgyuQfOmfSyFbUFLkQh4AaABAg,2021-01-31T12:55:31Z,Magali cristina De Cristo,O seu aparelho e do Brasil me falaram que no Brasil não vem a case nem as ponteiras da s. Pen alguem sabe dizer se vem ou não,0,ONwhl3vIsxg,BOA!! GALAXY NOTE 10 LITE é melhor DO QUE EU ESPERAVA!! Mas tem um problema...,2020-03-09T22:14:36Z,https://www.youtube.com/watch?v=ONwhl3vIsxg,19708,447661,EscolhaSegura,1552
104.UgyOfTJQvbvN87yVoHl4AaABAg,2021-02-02T14:03:16Z,Evelyn Santiago,Samsung m 21s,0,a6RMJvojT6Q,GALAXY M51: MELHOR AUTONOMIA de BATERIA em 2020 com um algo a mais | Análise / Review,2020-12-25T00:28:35Z,https://www.youtube.com/watch?v=a6RMJvojT6Q,5839,99741,TudoCelular,661
105.Ugy7epdz27qua4AM5914AaABAg,2020-08-03T16:47:09Z,Osvaldo Moura,"As análises do Pedro, são as melhores..;😂😂😂",4,aKHKOSX7AgA,Mi 10 5G: a versão sem graça do principal modelo da Xiaomi de 2020 [Análise/Review],2020-08-03T00:00:00Z,https://www.youtube.com/watch?v=aKHKOSX7AgA,9902,155935,Canaltech,239
106.Ugw4EPaknc61TLCZhPR4AaABAg,2021-02-05T00:35:59Z,GG,Tem um POCO de diferença do poço x3 mais o mi 10 t lite ganha por não ser feio,0,s1dvvUUQCGY,"CHEGOU! Xiaomi Mi 10T Lite, o INTERMEDIÁRIO PREMIUM com 5G! Unboxing e Impressões",2021-01-06T13:30:03Z,https://www.youtube.com/watch?v=s1dvvUUQCGY,9663,106639,Gesiel Taveira,750
107.UgyOs8zqRvGTBumsTR54AaABAg,2021-06-05T14:15:46Z,Ronildo Silva,O gesiel é muito engraçado kkkkk. Dá até gosto de assistir,2,HmaRL18FqUU,Um Smartphone BARATO com 128GB no BRASIL? Esse PHILCO HIT P10 é bom? Unboxing e Impressões,2021-03-15T14:15:01Z,https://www.youtube.com/watch?v=HmaRL18FqUU,21290,240946,Gesiel Taveira,1472
108.UgwQYKOItEZ3QbV91MN4AaABAg,2020-09-24T16:44:45Z,Andressa Almeida,Olá boa tarde comprei o meu A10S vermelho pela lojas Americanas e ainda não chegou tô muito ansiosa pra chegar..,2,BfgqI5xndTU,NOVO GALAXY A10S |BATERIA MAIOR E SENSOR DE DIGITAIS | ANÁLISE / REVIEW,2019-12-07T21:00:00Z,https://www.youtube.com/watch?v=BfgqI5xndTU,6457,128228,brasiliGEEKS,707
109.Ugz5MSSdZPp5723UJEh4AaABAg,2021-05-03T05:35:39Z,Carolina D'Ávila,"É bom pra quem mora no RJ ai quando sair pro centro leva ele, se roubar menos mal q foi barato kkkkkkkkkkkkk",0,_cBao8i7h48,O Smartphone mais BARATO com 128GB no BRASIL! PHILCO HIT MAX - Unboxing e Impressões,2020-09-06T20:00:02Z,https://www.youtube.com/watch?v=_cBao8i7h48,42442,612707,Gesiel Taveira,3254
110.Ugz0nwamcv0fMUh6jyN4AaABAg,2021-05-07T14:12:08Z,Arte paixão,Depois de 7 anos troquei meu grand prime pelo redmi 9 e não me arrependo,0,L0dWus1ex30,Redmi 9: o baratinho da Xiaomi vale a pena em 2021? - review/análise,2021-02-12T22:15:00Z,https://www.youtube.com/watch?v=L0dWus1ex30,3960,81640,Oficina da Net,731
111.UgwPC7J1mCjN29Hbosx4AaABAg,2020-07-31T18:54:21Z,Dirceia oliveira moraes,"Esse lixo eletrônico da Samsung, com o lixo Exynos, deveria custar 723,00 reais, já com os impostos inclusos!!!!",0,YTTS3xAXaiM,SAMSUNG GALAXY M31 - PRÓS E CONTRAS,2020-07-17T13:30:06Z,https://www.youtube.com/watch?v=YTTS3xAXaiM,3575,75672,Linuxbrs,393
112.Ugx3QmPas0yEevHAxZV4AaABAg,2021-05-12T03:36:54Z,Roberto Carlos,2.999 hoje,0,remCWJl6BLg,"LG Velvet, um ACERTO de ALTO nível? [Unboxing/Hands-on]",2020-09-17T14:00:08Z,https://www.youtube.com/watch?v=remCWJl6BLg,21197,250141,Canaltech,1455
113.UgyLUfKrXlRhPTJ7Fnl4AaABAg,2020-09-24T19:51:01Z,Luiza Pereira Martins,Eu tenho o a10s estou satisfeita mto bom,0,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407
114.UgyUpqCdCyYlpWvL9w54AaABAg,2021-01-18T21:58:33Z,Bruna Maríngolo,A tela dele é curva?,0,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681
115.Ugw34eEq-nAgGbtfojt4AaABAg,2020-09-14T14:32:51Z,Maria Luiza,Qual e o preço?,0,z7rKZPLLUUQ,LG VELVET 5G tá na MÃO e QUE CÂMERA TOOOOP 📸,2020-08-10T22:00:21Z,https://www.youtube.com/watch?v=z7rKZPLLUUQ,14966,199797,K Tech,994
116.UgxcHWkioxGI8TXt-M94AaABAg,2020-07-26T17:37:09Z,Mateus Berone,Lá no site tudocelular diz que ele está com 12 de ram só,0,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478
117.UgzZHvksNQvWUrmlW094AaABAg,2020-09-28T18:52:31Z,Rosiane Lopes,qual o melhoer M31 ou note 10 lite ?,0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701
118.Ugwf254BlQVjt53ZUFZ4AaABAg,2020-12-29T19:07:43Z,FURIA FF,Comprei mais queria outro com 4 giga de ram,2,0EUg5QZoonQ,"Com ele! O MAIS BARATO DA XIAOMI EM 2020! Redmi 9A, MELHOROU? ou PIOROU? 🥵",2020-08-19T15:15:08Z,https://www.youtube.com/watch?v=0EUg5QZoonQ,8523,141635,Jersu,818
119.UgxIkLFqdUWOTwfuqA94AaABAg,2020-02-19T12:41:00Z,Jhonny Roger,"Algumas coisas q vc tá reclamando n tem no iPhone, tipo p2 e microsd.;E vc mesmo falou q o iPhone 11 pro era o melhor para produtividade pra quem é produtor de conteúdo ué",0,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157
120.UgwPIBV2U7-dqlBW3LR4AaABAg,2021-02-12T00:14:40Z,raonyrolim,Como assim Paulo? A ultrawide faz modo macro perfeito. Quando vc chega muito perto o software muda para a ultrawide com foco pra fazer macros. Foi a melhor implementação de macro de todas até agora. Falho na review nesse aspecto,0,Cyk-tDl3NNM,Samsung Galaxy S21 Ultra - Review Tecnoblog,2021-02-09T14:00:16Z,https://www.youtube.com/watch?v=Cyk-tDl3NNM,3321,58869,Tecnoblog,205
121.Ugwmj28vyL-JmcnTujd4AaABAg,2021-07-01T06:42:40Z,Paulo viana,"O simples fato de fazer caretas também não é nada engraçado. ;Algumas pessoas sorriem por educação,  mas não há nada de engraçado nisso.",0,j2ZP5kY63Zc,O Melhor do melhor? - Galaxy S21 Ultra,2021-03-06T22:24:51Z,https://www.youtube.com/watch?v=j2ZP5kY63Zc,112433,1062454,Coisa de Nerd,3713
122.UgxcSbLOEm0Pevp1_d14AaABAg,2021-06-19T12:00:04Z,Elder Santana,Comprei o meu por 1625 na magalu tô amando aparelho ótimo nada a reclamar,0,FwjvIN094S4,"Galaxy M51! Sem DÚVIDA, uma das MELHORES OPÇÕES da SAMSUNG no MOMENTO! Review COMPLETO!",2021-05-05T21:15:45Z,https://www.youtube.com/watch?v=FwjvIN094S4,4218,53256,Be!Tech,776
123.UgzoN7ixLyihaCzDb7l4AaABAg,2021-06-09T22:36:03Z,Leonardo Lopes,O melhor celular que já tive na minha opinião até hoje e a câmera dele é maravilhosa.,0,3no1FdndZiU,GALAXY A10s - Mais um ERRO da SAMSUNG?! Unboxing e Impressões,2020-01-12T13:50:01Z,https://www.youtube.com/watch?v=3no1FdndZiU,46174,736435,Gesiel Taveira,3811
124.UgyYTSOoH-IO--zWhv54AaABAg,2021-03-28T16:41:39Z,Am M,Já repararam que quem compra um mobile desses não precisa de 80% do hardware nem funções que estes aparelhos oferecem? Simplesmente carregam no bolso um handheld o qual não usarão a maioria das funções que o aparelho oferece. Sintomático. Isso talvez explique porque em um ambiente corporativo você geralmente vê os mobiles mais top nas mãos daqueles que ocupam as escalas hierárquicas mais baixas..,0,_txy5ouAG6s,Galaxy S21 Ultra: a Samsung ACERTOU no ZOOM dessa vez [Análise/Review],2021-02-09T14:00:31Z,https://www.youtube.com/watch?v=_txy5ouAG6s,18174,441207,Canaltech,976
125.UgwZ4D9UvZOTiZi3VWZ4AaABAg,2021-02-01T13:58:24Z,Rikelmi Damasceno,Assintindo do moto one macro,0,nfqOY-5_2Go,Motorola One Macro vs Hyper vs Fusion e Fusion+ [Comparativo],2020-10-15T00:00:10Z,https://www.youtube.com/watch?v=nfqOY-5_2Go,9632,135126,Canaltech,552
126.UgzsG6hZW172TUlFRil4AaABAg,2020-11-10T14:28:29Z,Weverton Du'arte,"Vamos lá pessoal, me ajuda aí por favor.;qual dos dois? Note 10 lite ou esse aí mi 10 lite 5g?",0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
127.UgyIPCuJydlhiKn_MbN4AaABAg,2021-05-31T07:18:03Z,Gabriel 021,Os galaxy aos poucos vai virando um iPhone kkkkkk,0,ragml8eCBGk,"SAMSUNG GALAXY S21 ULTRA! O que GOSTEI e NÃO Gostei! Review, [análise]",2021-02-09T22:14:42Z,https://www.youtube.com/watch?v=ragml8eCBGk,9260,106617,Dudu Rocha,640
128.Ugwhq-LcXOehJcb_yJF4AaABAg,2020-11-27T13:58:43Z,Arthur Morgan Colorado,"Alguém diz pra mim, sapoha tá travando q nem tão dizendo q tá travando o 9?",0,77Xi8ZGhclY,XIAOMI REDMI NOTE 9S vale a pena? Tá custo benefício? // análise completa!,2020-06-13T13:30:00Z,https://www.youtube.com/watch?v=77Xi8ZGhclY,10442,156251,EscolhaSegura,926
